i,should_take,took,subject,session,rep
671,1.6803,1.6818585000000001,s003,6,22
672,1.9026,1.9041510000000001,s003,6,23
673,1.6559,1.6571156,s003,6,24
674,1.8391,1.840946,s003,6,25
675,1.6186,1.6203013,s003,6,26
676,1.5997,1.6009552999999999,s003,6,27
677,1.5861,1.5877034,s003,6,28
678,1.5798,1.5814333,s003,6,29
679,1.649,1.6506515,s003,6,30
680,1.6085,1.6099402999999999,s003,6,31
681,1.5725,1.5741832,s003,6,32
682,1.7194,1.7212899,s003,6,33
683,1.6772,1.6788235999999999,s003,6,34
684,1.9340000000000002,1.9353669,s003,6,35
685,1.6288,1.630787,s003,6,36
686,2.5698,2.5718370999999998,s003,6,37
687,2.3276,2.3292832,s003,6,38
688,1.5319,1.5335216,s003,6,39
689,1.7455,1.7473261,s003,6,40
690,1.78,1.7816801,s003,6,41
691,1.6437,1.6453272,s003,6,42
692,1.6246,1.6261341,s003,6,43
693,1.8537,1.8549826999999999,s003,6,44
694,1.7621,1.7636072,s003,6,45
695,2.672,2.6738077000000002,s003,6,46
696,1.6141,1.6155922,s003,6,47
697,2.5574,2.5590076,s003,6,48
698,1.7198,1.7214450000000001,s003,6,49
699,2.5629,2.5648689,s003,6,50
700,2.2215,2.2235153,s003,7,1
701,1.9108,1.9124311,s003,7,2
702,1.7497,1.7513421999999998,s003,7,3
703,1.9342000000000001,1.9361912000000001,s003,7,4
704,1.8075,1.8092044,s003,7,5
705,2.5303,2.5318412,s003,7,6
706,2.1884,2.190432,s003,7,7
707,1.8557000000000001,1.8572142999999999,s003,7,8
708,2.7026,2.7039993,s003,7,9
709,1.8154,1.8169891,s003,7,10
710,1.8121,1.8134325,s003,7,11
711,1.7577,1.759352,s003,7,12
712,1.8054000000000001,1.8069117000000001,s003,7,13
713,1.6381000000000001,1.6399474,s003,7,14
714,1.6904,1.6916754,s003,7,15
715,1.6354,1.6369820000000002,s003,7,16
716,2.0485,2.0501696,s003,7,17
717,1.8969,1.8988269,s003,7,18
718,1.6848999999999998,1.6865405,s003,7,19
719,1.5566,1.5581022,s003,7,20
720,1.6388,1.640245,s003,7,21
721,1.6246,1.6259549,s003,7,22
722,1.9710999999999999,1.9726939,s003,7,23
723,1.6895,1.6908896,s003,7,24
724,1.6661000000000001,1.667503,s003,7,25
725,1.6682000000000001,1.6696286,s003,7,26
726,2.2633,2.2645968,s003,7,27
727,2.1279,2.1297965,s003,7,28
728,1.7522,1.7538315,s003,7,29
729,1.7799,1.7814485,s003,7,30
730,1.9811,1.9830598,s003,7,31
731,1.7311999999999999,1.7332908,s003,7,32
732,1.8909,1.8924976,s003,7,33
733,1.8708,1.8723311,s003,7,34
734,1.901,1.9026895000000001,s003,7,35
735,1.8744,1.8758165,s003,7,36
736,1.8847,1.8865181,s003,7,37
737,1.8348,1.8364121,s003,7,38
738,2.3706,2.3724823,s003,7,39
739,1.7112,1.7127525000000001,s003,7,40
740,1.7944,1.796078,s003,7,41
741,1.9435,1.9453442,s003,7,42
742,1.8356,1.8372689,s003,7,43
743,1.8136,1.815086,s003,7,44
744,2.3399,2.341319,s003,7,45
745,1.8578999999999999,1.8594426,s003,7,46
746,1.7403,1.7417825,s003,7,47
747,1.8204,1.8222487,s003,7,48
748,1.7501,1.7518071,s003,7,49
749,1.9625,1.9639361,s003,7,50
750,2.0596,2.0610902,s003,8,1
751,2.9055,2.9077002,s003,8,2
752,1.9762,1.9779988,s003,8,3
753,1.9393,1.9406989000000001,s003,8,4
754,2.1462,2.1477525,s003,8,5
755,2.5982,2.5997173,s003,8,6
756,1.9912,1.9926518,s003,8,7
757,1.833,1.8345729,s003,8,8
758,1.8512,1.8527572,s003,8,9
759,1.96,1.9613352,s003,8,10
760,1.7315,1.7330039,s003,8,11
761,1.9009,1.9027547,s003,8,12
762,2.0801,2.0814683,s003,8,13
763,1.9644,1.96616,s003,8,14
764,1.7589000000000001,1.7606795,s003,8,15
765,1.8674,1.8690250000000002,s003,8,16
766,2.4192,2.4208933999999998,s003,8,17
767,2.2572,2.2588722,s003,8,18
768,2.2854,2.2869927,s003,8,19
769,1.7607,1.7624855,s003,8,20
770,1.6417000000000002,1.6431018,s003,8,21
771,2.4833,2.4847866,s003,8,22
772,1.5979,1.5995503,s003,8,23
773,1.8304,1.8320277,s003,8,24
774,2.205,2.2063288,s003,8,25
775,1.7423,1.74375,s003,8,26
776,1.6642000000000001,1.6659237,s003,8,27
777,1.7732999999999999,1.7749249,s003,8,28
778,1.6671,1.6686741,s003,8,29
779,1.7364000000000002,1.7384711,s003,8,30
780,1.7168999999999999,1.7182232,s003,8,31
781,1.7959,1.7975375,s003,8,32
782,1.7136,1.715043,s003,8,33
783,1.9127,1.9142993000000001,s003,8,34
784,1.5918999999999999,1.5937586000000001,s003,8,35
785,1.7218,1.7235654999999999,s003,8,36
786,2.3384,2.3400927,s003,8,37
787,1.6016,1.6031828,s003,8,38
788,1.6962000000000002,1.6975883,s003,8,39
789,2.2692,2.2711033,s003,8,40
790,2.0475,2.0490713,s003,8,41
791,3.1148,3.1164667,s003,8,42
792,1.9434,1.9448953,s003,8,43
793,1.9333,1.9348002,s003,8,44
794,2.1213,2.1228717,s003,8,45
795,1.8606,1.8621124,s003,8,46
796,1.8591,1.8607081,s003,8,47
797,1.907,1.9087909,s003,8,48
798,1.7364000000000002,1.7379794,s003,8,49
799,1.7115,1.7135470000000002,s003,8,50
800,3.4706,3.4723146,s004,1,1
801,4.5195,4.5214096999999995,s004,1,2
802,3.9102,3.9121783,s004,1,3
803,3.5654,3.5672509,s004,1,4
804,3.1588,3.160683,s004,1,5
805,3.2351,3.2369236,s004,1,6
806,2.9824,2.9844112000000003,s004,1,7
807,2.6092,2.6110525,s004,1,8
808,2.9208,2.9227863,s004,1,9
809,2.8677,2.869452,s004,1,10
810,3.3869,3.3885243,s004,1,11
811,2.5911,2.5930121,s004,1,12
812,2.8071,2.8088870999999997,s004,1,13
813,2.9951,2.9967408,s004,1,14
814,3.4615,3.4634863,s004,1,15
815,2.7583,2.7602581,s004,1,16
816,2.8894,2.8911997,s004,1,17
817,2.4138,2.4152698,s004,1,18
818,2.4894,2.4909637,s004,1,19
819,2.9535,2.9551998,s004,1,20
820,2.956,2.9578218,s004,1,21
821,2.3595,2.3612519,s004,1,22
822,2.4332,2.4346497,s004,1,23
823,2.4138,2.4154208,s004,1,24
824,2.7317,2.7335976,s004,1,25
825,3.4292,3.4307455,s004,1,26
826,2.4468,2.4487172,s004,1,27
827,2.5444,2.5457476999999997,s004,1,28
828,2.3382,2.3395385,s004,1,29
829,2.2283,2.22967,s004,1,30
830,2.2506,2.2523524,s004,1,31
831,2.6237,2.6253268,s004,1,32
832,2.328,2.3298092,s004,1,33
833,2.5308,2.5323463,s004,1,34
834,2.3186999999999998,2.320525,s004,1,35
835,2.4359,2.4374209000000002,s004,1,36
836,2.4662,2.4677977,s004,1,37
837,2.1116,2.1133265,s004,1,38
838,2.7727,2.7744541,s004,1,39
839,2.5381,2.5396529,s004,1,40
840,2.9209,2.9222865000000002,s004,1,41
841,2.3305,2.3323567,s004,1,42
842,2.1867,2.1884624,s004,1,43
843,2.1538,2.1555813,s004,1,44
844,2.2341,2.2354366,s004,1,45
845,2.2934,2.2948242,s004,1,46
846,2.6884,2.6902239999999997,s004,1,47
847,2.2582,2.2598572,s004,1,48
848,2.1405,2.1423733,s004,1,49
849,2.5042999999999997,2.5059934,s004,1,50
850,3.2448,3.246585,s004,2,1
851,2.7237,2.725769,s004,2,2
852,2.5786,2.5803626,s004,2,3
853,2.822,2.8237278,s004,2,4
854,2.4394,2.4409796999999998,s004,2,5
855,3.1606,3.1624271,s004,2,6
856,2.713,2.7150971999999998,s004,2,7
857,2.5606,2.5622291,s004,2,8
858,2.5111,2.5128409,s004,2,9
859,2.3232,2.3250834,s004,2,10
860,2.5241,2.5261237,s004,2,11
861,2.6828,2.684224,s004,2,12
862,2.2336,2.2353988,s004,2,13
863,2.0494,2.0509711,s004,2,14
864,2.0268,2.0283799,s004,2,15
865,2.1658,2.1675784,s004,2,16
866,3.0401,3.0416786,s004,2,17
867,2.0581,2.0599064,s004,2,18
868,2.6394,2.6410044,s004,2,19
869,2.2798,2.281238,s004,2,20
870,1.9542000000000002,1.9557651,s004,2,21
871,2.1485,2.150024,s004,2,22
872,2.2708,2.2725087,s004,2,23
873,2.2879,2.2898378,s004,2,24
874,2.1366,2.1379583,s004,2,25
875,2.4251,2.4268987,s004,2,26
876,2.4692,2.4709084,s004,2,27
877,2.3041,2.3056418,s004,2,28
878,2.2397,2.241062,s004,2,29
879,2.0828,2.084568,s004,2,30
880,1.9997,2.0015539,s004,2,31
881,2.1624,2.1640467,s004,2,32
882,2.896,2.8974505,s004,2,33
883,2.2439,2.245655,s004,2,34
884,2.5535,2.5554997,s004,2,35
885,2.3906,2.3924751,s004,2,36
886,2.1689,2.1706431,s004,2,37
887,2.2022,2.2036089,s004,2,38
888,2.3799,2.3813747,s004,2,39
889,2.0954,2.09711,s004,2,40
890,2.9701,2.9714945,s004,2,41
891,2.1629,2.1646222,s004,2,42
892,2.0619,2.0632662,s004,2,43
893,2.349,2.3506368,s004,2,44
894,2.3558,2.3575281,s004,2,45
895,2.2069,2.2085659,s004,2,46
896,2.7667,2.7684134,s004,2,47
897,2.1646,2.1662564,s004,2,48
898,2.6668,2.6685442,s004,2,49
899,2.1048,2.1064584,s004,2,50
900,2.735,2.7369179,s004,3,1
901,2.1646,2.1659571,s004,3,2
902,2.4353,2.4367967,s004,3,3
903,2.2553,2.2571159,s004,3,4
904,2.8289999999999997,2.8307966,s004,3,5
905,2.2251,2.2272215,s004,3,6
906,2.112,2.1137664,s004,3,7
907,2.2560000000000002,2.2577272,s004,3,8
908,2.529,2.530733,s004,3,9
909,2.0715,2.0732629,s004,3,10
910,2.4293,2.4310543,s004,3,11
911,2.0789,2.0805207,s004,3,12
912,3.605,3.6069153,s004,3,13
913,2.016,2.0175962,s004,3,14
914,1.9904,1.9920396999999999,s004,3,15
915,2.0381,2.0396775,s004,3,16
916,1.9895,1.9910504,s004,3,17
917,1.9884,1.9898349,s004,3,18
918,2.1404,2.1419861,s004,3,19
919,2.3905,2.3919143,s004,3,20
920,1.8622,1.8637831999999999,s004,3,21
921,1.8999000000000001,1.9019039,s004,3,22
922,2.056,2.0574011,s004,3,23
923,1.9523000000000001,1.9538647,s004,3,24
924,1.9079000000000002,1.9094672,s004,3,25
925,2.1535,2.1552515,s004,3,26
926,1.7464,1.7483847,s004,3,27
927,2.3416,2.34336,s004,3,28
928,2.402,2.4038521,s004,3,29
929,3.2199,3.2218728,s004,3,30
930,2.7433,2.7450564,s004,3,31
931,2.0678,2.069553,s004,3,32
932,1.9604,1.962156,s004,3,33
933,1.9285999999999999,1.930222,s004,3,34
934,2.4789,2.4805124,s004,3,35
935,3.3315,3.3333984,s004,3,36
936,1.8037,1.8053194000000001,s004,3,37
937,2.039,2.04048,s004,3,38
938,2.0672,2.0690194,s004,3,39
939,1.9102999999999999,1.9121074,s004,3,40
940,1.9346,1.936185,s004,3,41
941,1.7758,1.7772355,s004,3,42
942,1.6747999999999998,1.6761827,s004,3,43
943,1.8906,1.8923086,s004,3,44
944,2.7089,2.7104035,s004,3,45
945,2.007,2.0085233,s004,3,46
946,2.3296,2.3314604,s004,3,47
947,3.0402,3.0421439,s004,3,48
948,2.3324,2.3341927,s004,3,49
949,2.2127,2.2146242,s004,3,50
950,2.9164,2.9182017,s004,4,1
951,2.0864,2.088145,s004,4,2
952,2.1321,2.1336258,s004,4,3
953,2.2397,2.2413891,s004,4,4
954,2.6517,2.6534611999999997,s004,4,5
955,2.7088,2.7106063000000002,s004,4,6
956,2.0793,2.0810079,s004,4,7
957,1.927,1.9284412,s004,4,8
958,1.9207999999999998,1.9221407,s004,4,9
959,1.8765,1.8780238,s004,4,10
960,1.8123,1.8141777000000001,s004,4,11
961,1.8586,1.8603141,s004,4,12
962,2.2212,2.2230555,s004,4,13
963,1.9937,1.9956839,s004,4,14
964,1.9071,1.9083761,s004,4,15
965,1.8735,1.8753630000000001,s004,4,16
966,2.1912,2.1927377,s004,4,17
967,1.8514,1.8527358999999999,s004,4,18
968,2.2486,2.2506749,s004,4,19
969,1.6453,1.6465665,s004,4,20
970,2.163,2.1646965,s004,4,21
971,1.8925999999999998,1.8939655,s004,4,22
972,2.6048,2.6063041,s004,4,23
973,2.1108,2.1125327,s004,4,24
974,2.4411,2.4427764,s004,4,25
975,2.0127,2.0144756,s004,4,26
976,1.9508999999999999,1.9526339,s004,4,27
977,2.1964,2.1987167,s004,4,28
978,2.0611,2.0914319,s004,4,29
979,2.3807,2.383382,s004,4,30
980,1.853,1.8561355000000002,s004,4,31
981,1.9487999999999999,1.9510482,s004,4,32
982,1.9462000000000002,1.9480799,s004,4,33
983,2.1796,2.181131,s004,4,34
984,2.2638,2.2657064,s004,4,35
985,2.0165,2.0186035,s004,4,36
986,2.1136,2.1152778,s004,4,37
987,1.8927,1.8945577999999998,s004,4,38
988,1.7933,1.7951188999999999,s004,4,39
989,2.1564,2.1583659,s004,4,40
990,1.8936,1.8953256,s004,4,41
991,2.1148,2.1164369,s004,4,42
992,2.2104,2.2119328,s004,4,43
993,2.5427,2.5446532,s004,4,44
994,2.4021,2.4038258,s004,4,45
995,1.8815,1.883291,s004,4,46
996,2.4236,2.4252055,s004,4,47
997,2.1168,2.1186112,s004,4,48
998,2.5341,2.5358324,s004,4,49
999,2.7015000000000002,2.7033555,s004,4,50
1000,3.0485,3.0500028,s004,5,1
1001,1.9649999999999999,1.9667625,s004,5,2
1002,2.3512,2.3529837000000002,s004,5,3
1003,2.0801,2.0818364,s004,5,4
1004,2.2186,2.2205696,s004,5,5
1005,3.5473,3.5493278,s004,5,6
1006,2.0147,2.016438,s004,5,7
1007,2.2198,2.2217107,s004,5,8
1008,2.1273,2.1286815,s004,5,9
1009,2.0154,2.0167976,s004,5,10
1010,1.8387,1.8406277,s004,5,11
1011,1.8357999999999999,1.8373507,s004,5,12
1012,2.2424,2.2439712,s004,5,13
1013,2.1082,2.1102172,s004,5,14
1014,1.9790999999999999,1.9808139,s004,5,15
1015,1.9750999999999999,1.9769155,s004,5,16
1016,2.0185,2.0201627,s004,5,17
1017,2.095,2.0967348,s004,5,18
1018,1.7261,1.7277202,s004,5,19
1019,1.8652,1.8668998,s004,5,20
1020,1.9215,1.9232043,s004,5,21
1021,1.7463,1.7480628,s004,5,22
1022,1.9243000000000001,1.9260812,s004,5,23
1023,1.8295,1.8311412,s004,5,24
1024,1.8189,1.8209187999999998,s004,5,25
1025,2.4602,2.4620001,s004,5,26
1026,1.9441000000000002,1.9456721,s004,5,27
1027,2.3722,2.3737396,s004,5,28
1028,1.9586999999999999,1.9604426,s004,5,29
1029,1.7765,1.7780953,s004,5,30
1030,1.9043,1.9059610999999999,s004,5,31
1031,1.9297,1.9309935,s004,5,32
1032,2.5324999999999998,2.5340132,s004,5,33
1033,2.1847,2.186514,s004,5,34
1034,2.1745,2.1763154,s004,5,35
1035,2.1507,2.1524703,s004,5,36
1036,2.103,2.1043824,s004,5,37
1037,2.2934,2.2953742999999998,s004,5,38
1038,1.7173,1.7188358,s004,5,39
1039,2.0303,2.0321593,s004,5,40
1040,2.2814,2.2831647999999998,s004,5,41
1041,1.9445999999999999,1.9462516,s004,5,42
1042,1.8869,1.8885494999999999,s004,5,43
1043,2.39,2.3918071,s004,5,44
1044,1.9237,1.9256829,s004,5,45
1045,1.9896,1.9913158,s004,5,46
1046,2.1062,2.1080426,s004,5,47
1047,2.7533,2.755081,s004,5,48
1048,1.9923,1.9942474,s004,5,49
1049,2.6545,2.6565515,s004,5,50
1050,1.9872999999999998,1.9888615,s004,6,1
1051,1.8862999999999999,1.8880181999999999,s004,6,2
1052,2.1229,2.1247198,s004,6,3
1053,1.988,1.9897287000000001,s004,6,4
1054,1.8817,1.8833546,s004,6,5
1055,1.9482,1.9498802,s004,6,6
1056,2.2791,2.2809673,s004,6,7
1057,1.8091,1.8107045,s004,6,8
1058,2.0232,2.0246132,s004,6,9
1059,1.6696,1.6708851,s004,6,10
1060,1.8551,1.8564574999999999,s004,6,11
1061,1.9539,1.9553604,s004,6,12
1062,1.9506000000000001,1.9523891,s004,6,13
1063,2.0457,2.0475078,s004,6,14
1064,1.8484,1.8504559,s004,6,15
1065,1.9344000000000001,1.936409,s004,6,16
1066,1.7532999999999999,1.7551136,s004,6,17
1067,1.966,1.9676333000000001,s004,6,18
1068,2.045,2.0468455,s004,6,19
1069,1.8989,1.9004697,s004,6,20
1070,1.9708999999999999,1.9723055,s004,6,21
1071,1.7883,1.7900488,s004,6,22
1072,2.2197,2.2214289,s004,6,23
1073,1.608,1.6097218,s004,6,24
1074,1.9604,1.9620801,s004,6,25
1075,1.8122,1.8139159,s004,6,26
1076,1.8742,1.8756,s004,6,27
1077,1.7421,1.7433687,s004,6,28
1078,1.9188,1.9203109999999999,s004,6,29
1079,1.8755,1.877036,s004,6,30
1080,1.8668,1.8682718,s004,6,31
1081,1.9024999999999999,1.9038321,s004,6,32
1082,1.9194,1.9212141,s004,6,33
1083,1.9774,1.9792116,s004,6,34
1084,3.7243,3.7262445,s004,6,35
1085,1.6947999999999999,1.6961952,s004,6,36
1086,1.7759,1.7771401,s004,6,37
1087,2.1958,2.1973765,s004,6,38
1088,1.8801999999999999,1.8818103000000002,s004,6,39
1089,1.7758,1.7775745,s004,6,40
1090,1.806,1.8075508999999998,s004,6,41
1091,1.9466999999999999,1.9483645,s004,6,42
1092,2.1822,2.1835717,s004,6,43
1093,1.9935,1.9951199,s004,6,44
1094,2.0568,2.0586411,s004,6,45
1095,1.9104,1.9118558,s004,6,46
1096,2.6559,2.6576243,s004,6,47
1097,1.6698,1.6715034,s004,6,48
1098,2.2824999999999998,2.2841851,s004,6,49
1099,2.0604,2.0619152,s004,6,50
1100,2.0164,2.0177354,s004,7,1
1101,2.1779,2.1793304,s004,7,2
1102,1.8075,1.8092914,s004,7,3
1103,1.7737,1.7755527,s004,7,4
1104,2.0144,2.0163397,s004,7,5
1105,1.9311,1.9330340000000001,s004,7,6
1106,2.4417,2.4434298,s004,7,7
1107,1.9870999999999999,1.9887363,s004,7,8
1108,1.963,1.9647204,s004,7,9
1109,2.0751,2.0766935,s004,7,10
1110,2.0526,2.0546062,s004,7,11
1111,1.9672,1.9691513,s004,7,12
1112,2.0341,2.0357592,s004,7,13
1113,1.976,1.9776213,s004,7,14
1114,2.038,2.0397467,s004,7,15
1115,2.0338,2.0355063,s004,7,16
1116,1.9075,1.9092231,s004,7,17
1117,2.0014,2.0030902,s004,7,18
1118,1.7389999999999999,1.7402819,s004,7,19
1119,1.9952,1.9969393,s004,7,20
1120,1.9422000000000001,1.9438288,s004,7,21
1121,1.9191,1.9204984,s004,7,22
1122,2.0082,2.0102786,s004,7,23
1123,1.8359,1.8373369,s004,7,24
1124,2.0392,2.0408073,s004,7,25
1125,2.7268,2.7283781,s004,7,26
1126,2.1578,2.159729,s004,7,27
1127,2.0845,2.0858609,s004,7,28
1128,2.1765,2.1783934,s004,7,29
1129,1.9842,1.986573,s004,7,30
1130,2.0643,2.0662148,s004,7,31
1131,2.1239,2.1262173,s004,7,32
1132,1.8601999999999999,1.8627593999999998,s004,7,33
1133,1.9361000000000002,1.9377716,s004,7,34
1134,2.0164,2.0179169,s004,7,35
1135,2.0069,2.0085467,s004,7,36
1136,1.9499,1.9518254000000002,s004,7,37
1137,1.938,1.9397103,s004,7,38
1138,2.0252,2.026648,s004,7,39
1139,1.9750999999999999,1.9767792,s004,7,40
1140,1.8713,1.8729190999999998,s004,7,41
1141,2.1881,2.1897683,s004,7,42
1142,2.2345,2.236396,s004,7,43
1143,2.0455,2.0473917,s004,7,44
1144,1.9769999999999999,1.9787084,s004,7,45
1145,1.7151,1.7171669,s004,7,46
1146,1.9767000000000001,1.9783275,s004,7,47
1147,1.9848,1.9862066999999999,s004,7,48
1148,1.9593,1.9611714999999998,s004,7,49
1149,1.9255,1.9268531,s004,7,50
1150,1.7598,1.7613975,s004,8,1
1151,1.7786,1.7805005,s004,8,2
1152,1.9043,1.9056845999999998,s004,8,3
1153,1.9875,1.9891665,s004,8,4
1154,2.0509,2.0526815,s004,8,5
1155,2.18,2.1818506,s004,8,6
1156,3.0033,3.0049144,s004,8,7
1157,2.0249,2.0269842,s004,8,8
1158,2.2443,2.2461532,s004,8,9
1159,1.8380999999999998,1.8396787,s004,8,10
1160,2.2588,2.260226,s004,8,11
1161,1.9304999999999999,1.9324014,s004,8,12
1162,1.9527999999999999,1.9546329,s004,8,13
1163,2.0017,2.0030856,s004,8,14
1164,1.8795,1.8812438999999999,s004,8,15
1165,1.8175,1.8190681,s004,8,16
1166,2.0662,2.0679518,s004,8,17
1167,1.7847,1.7861617,s004,8,18
1168,1.8417,1.8431513000000002,s004,8,19
1169,1.7628,1.764651,s004,8,20
1170,1.9146999999999998,1.9163373,s004,8,21
1171,1.915,1.9168172,s004,8,22
1172,2.3501,2.3518611,s004,8,23
1173,2.2383,2.2402592,s004,8,24
1174,1.9104999999999999,1.9123366000000002,s004,8,25
1175,2.1611,2.1626338,s004,8,26
1176,2.0392,2.0409674,s004,8,27
1177,2.1046,2.1062966,s004,8,28
1178,1.9102000000000001,1.9114916,s004,8,29
1179,1.9091,1.9105018999999999,s004,8,30
1180,2.1344,2.1359896,s004,8,31
1181,2.0737,2.0755686,s004,8,32
1182,1.9272,1.9291388,s004,8,33
1183,1.9668,1.96845,s004,8,34
1184,1.9188,1.9205572,s004,8,35
1185,1.9069,1.9086463,s004,8,36
1186,1.9125999999999999,1.9143345,s004,8,37
1187,2.7682,2.7700253,s004,8,38
1188,2.006,2.0073764,s004,8,39
1189,2.0429,2.0445205,s004,8,40
1190,1.7473999999999998,1.7490057,s004,8,41
1191,1.935,1.9364238999999999,s004,8,42
1192,1.9743,1.9761415,s004,8,43
1193,2.0396,2.0413399,s004,8,44
1194,1.8625,1.8643066,s004,8,45
1195,2.0503,2.05206,s004,8,46
1196,1.9781,1.9798604,s004,8,47
1197,1.7807,1.7824235000000002,s004,8,48
1198,1.9169,1.9183487000000001,s004,8,49
1199,1.8268,1.8285062,s004,8,50
1200,6.6494,6.6516227,s005,1,1
1201,5.8134,5.8154894,s005,1,2
1202,6.1185,6.120709,s005,1,3
1203,4.8557,4.8574582,s005,1,4
1204,4.4009,4.4029551,s005,1,5
1205,5.1938,5.195555,s005,1,6
1206,4.6356,4.6377066,s005,1,7
1207,6.4515,6.4534986,s005,1,8
1208,3.9973,3.9991756,s005,1,9
1209,4.0714,4.0733145,s005,1,10
1210,3.9038,3.9056386,s005,1,11
1211,5.3147,5.3170485,s005,1,12
1212,3.7527,3.754232,s005,1,13
1213,3.4294000000000002,3.4313915,s005,1,14
1214,3.6109999999999998,3.6125875,s005,1,15
1215,3.7588,3.7607735,s005,1,16
1216,3.9428,3.944833,s005,1,17
1217,4.1107,4.1126454,s005,1,18
1218,3.3274,3.3292608,s005,1,19
1219,3.1726,3.1747275,s005,1,20
1220,3.1429,3.1447581,s005,1,21
1221,3.2314,3.2329118,s005,1,22
1222,3.6156,3.6177459,s005,1,23
1223,3.6963,3.6980389000000002,s005,1,24
1224,3.4858000000000002,3.4880787,s005,1,25
1225,3.2597,3.2619122,s005,1,26
1226,3.5246,3.526536,s005,1,27
1227,3.3774,3.3789702,s005,1,28
1228,3.9309,3.9326653,s005,1,29
1229,3.4162,3.4177895,s005,1,30
1230,3.6349,3.6364264,s005,1,31
1231,3.0247,3.0263138,s005,1,32
1232,3.1259,3.1277655,s005,1,33
1233,3.3511,3.3530834,s005,1,34
1234,3.1082,3.1097179,s005,1,35
1235,3.0625,3.0640141,s005,1,36
1236,3.1955999999999998,3.1975562,s005,1,37
1237,3.2323,3.233817,s005,1,38
1238,3.0818,3.0836359,s005,1,39
1239,3.3313,3.3330577,s005,1,40
1240,3.2589,3.2606858,s005,1,41
1241,3.1411,3.1430408,s005,1,42
1242,2.9261,2.927657,s005,1,43
1243,2.8992,2.9007171,s005,1,44
1244,3.1219,3.1238387,s005,1,45
1245,3.1433,3.1452282,s005,1,46
1246,3.2221,3.2241805,s005,1,47
1247,4.0408,4.0427524,s005,1,48
1248,3.1847,3.1862381,s005,1,49
1249,3.1894,3.191289,s005,1,50
1250,4.861,4.8627672,s005,2,1
1251,3.9398,3.941831,s005,2,2
1252,3.5460000000000003,3.5479062,s005,2,3
1253,3.6417,3.6434656,s005,2,4
1254,3.4829,3.484471,s005,2,5
1255,3.4145,3.4163179,s005,2,6
1256,3.67,3.6718777,s005,2,7
1257,3.2012,3.2031749,s005,2,8
1258,3.2164,3.2184779,s005,2,9
1259,3.3227,3.3245456,s005,2,10
1260,3.2421,3.2437679,s005,2,11
1261,3.2888,3.2906246,s005,2,12
1262,3.0348,3.0366774,s005,2,13
1263,2.934,2.9359058,s005,2,14
1264,4.0182,4.0203613,s005,2,15
1265,3.0346,3.0365587,s005,2,16
1266,3.5836,3.5852931,s005,2,17
1267,4.1985,4.200412,s005,2,18
1268,2.9017,2.9032883,s005,2,19
1269,2.8955,2.89764,s005,2,20
1270,3.1975,3.1995967,s005,2,21
1271,3.2337,3.2354536,s005,2,22
1272,3.3355,3.3376086,s005,2,23
1273,2.9897,2.99133,s005,2,24
1274,3.078,3.0795585,s005,2,25
1275,2.9509,2.9528513,s005,2,26
1276,2.8961,2.8976086,s005,2,27
1277,4.0032,4.0049302,s005,2,28
1278,2.8795,2.8811783,s005,2,29
1279,2.9461,2.9479124,s005,2,30
1280,3.0957,3.0973549,s005,2,31
1281,2.9555,2.9571631,s005,2,32
1282,3.2916,3.2931272,s005,2,33
1283,3.4683,3.469985,s005,2,34
1284,3.3776,3.3792811,s005,2,35
1285,3.3547000000000002,3.3565717,s005,2,36
1286,3.1745,3.1762854,s005,2,37
1287,3.34,3.3421353,s005,2,38
1288,3.2139,3.2157881,s005,2,39
1289,4.1258,4.1279662,s005,2,40
1290,3.1761,3.1780421,s005,2,41
1291,3.7873,3.7890812,s005,2,42
1292,2.9234,2.9253576,s005,2,43
1293,3.1212,3.122896,s005,2,44
1294,2.8689999999999998,2.8707873,s005,2,45
1295,3.3731,3.375108,s005,2,46
1296,3.0849,3.0865666,s005,2,47
1297,4.3444,4.3464105,s005,2,48
1298,3.0602,3.061694,s005,2,49
1299,3.0678,3.0694906,s005,2,50
1300,3.5321,3.5339272,s005,3,1
1301,3.7293,3.7311284000000002,s005,3,2
1302,3.2351,3.237082,s005,3,3
1303,2.9584,2.9602415,s005,3,4
1304,2.7956,2.797282,s005,3,5
1305,3.296,3.2976569,s005,3,6
1306,3.1066,3.1080892,s005,3,7
1307,3.0503,3.0518558,s005,3,8
1308,3.8695,3.8715149,s005,3,9
1309,2.9955,2.9970321,s005,3,10
1310,2.7491,2.7508855,s005,3,11
1311,2.6765,2.678334,s005,3,12
1312,3.5827,3.5845283,s005,3,13
1313,3.6626,3.6647347999999997,s005,3,14
1314,3.3407,3.3425946,s005,3,15
1315,2.9955,2.9973853,s005,3,16
1316,3.8073,3.8093149,s005,3,17
1317,2.9099,2.9116078,s005,3,18
1318,3.0837,3.0854051,s005,3,19
1319,3.1673,3.1691158,s005,3,20
1320,3.0551,3.057168,s005,3,21
1321,2.95,2.9517662,s005,3,22
1322,3.1124,3.1143329,s005,3,23
1323,3.0639,3.0656429,s005,3,24
1324,3.0073,3.009034,s005,3,25
1325,2.8773,2.8790883000000003,s005,3,26
1326,2.9311,2.9328464,s005,3,27
1327,3.1362,3.1382273,s005,3,28
1328,2.9655,2.9670499,s005,3,29
1329,2.7195,2.7212722,s005,3,30
1330,2.8381,2.8395194999999998,s005,3,31
1331,2.9408,2.9425152,s005,3,32
